name,image_id,confidence,xmin,ymin,xmax,ymax
holothurian,000949,0.604310393,1062,607,1382,761
echinus,000949,0.667409599,3036,191,3394,484
holothurian,000949,0.683508456,319,528,592,646
holothurian,000949,0.696911275,544,27,807,140
starfish,000949,0.849367738,0,1594,362,2076
holothurian,000949,0.863003492,1651,22,1873,478
holothurian,000950,0.582613885,1005,1308,1288,1438
holothurian,000950,0.776826024,3237,218,3542,396
holothurian,000950,0.818806827,260,1588,651,1999
holothurian,000950,0.827879667,1895,1321,2233,1509
holothurian,000950,0.879760206,2641,711,2879,1200
holothurian,000951,0.305026561,2590,989,2782,1111
echinus,000951,0.355794579,2571,265,2798,498
starfish,000951,0.612730384,3606,788,3784,973
holothurian,000951,0.781372547,1837,68,1947,281
holothurian,000951,0.844045937,2085,1484,2336,1739
echinus,000952,0.885418355,1558,685,2205,1292
holothurian,000953,0.266566843,1562,83,1662,216
holothurian,000953,0.345688343,1154,29,1316,167
holothurian,000953,0.805947721,1866,629,2076,821
holothurian,000953,0.826728165,69,1927,426,2160
holothurian,000953,0.88789016,1228,1437,1532,1700
echinus,000954,0.303250611,1782,815,1948,974
echinus,000954,0.307910532,1546,1770,1784,1981
holothurian,000954,0.308703005,1083,970,1263,1207
holothurian,000954,0.326497585,865,950,1060,1051
echinus,000954,0.462132275,1485,299,1682,486
holothurian,000954,0.627234995,1885,1396,2020,1628
starfish,000954,0.685838997,3133,871,3276,1003
echinus,000954,0.69446981,2071,456,2277,648
echinus,000954,0.743387043,1629,251,1839,425
echinus,000954,0.774702728,1899,548,2076,730
starfish,000954,0.848585844,945,208,1151,450
starfish,000955,0.332105666,70,12,321,121
holothurian,000955,0.787889242,3397,1285,3612,1448
starfish,000955,0.789661944,120,101,478,282
starfish,000955,0.792553008,2406,1164,2615,1451
echinus,000955,0.8588413,3225,576,3678,930
echinus,000955,0.866314232,3155,157,3458,365
holothurian,000956,0.355301857,2556,2006,2782,2157
holothurian,000956,0.365398198,1119,1737,1633,2110
starfish,000956,0.379258811,3644,1844,3840,2144
echinus,000956,0.848804116,1078,653,1546,1052
echinus,000956,0.84900409,1891,1254,2442,1757
starfish,000957,0.404242814,3647,990,3837,1154
starfish,000957,0.725139499,517,1515,736,1855
holothurian,000957,0.880356789,876,73,1230,420
starfish,000957,0.895632744,25,1863,496,2160
starfish,000958,0.545280337,1042,758,1147,849
starfish,000958,0.562951267,2966,979,3105,1067
starfish,000958,0.678664446,2034,392,2177,478
echinus,000958,0.704398692,2471,1891,2623,2068
starfish,000958,0.755097389,3047,1719,3187,1890
starfish,000958,0.76964134,2710,737,2885,858
starfish,000958,0.835334063,2535,1441,2681,1586
starfish,000959,0.39328593,0,716,204,930
holothurian,000959,0.535852551,1045,1421,1345,1609
holothurian,000959,0.594856024,153,1587,376,1861
starfish,000959,0.624971449,929,934,1038,1064
starfish,000959,0.841197491,2803,1696,3043,1885
starfish,000959,0.850744784,1545,1226,1702,1396
starfish,000959,0.862244248,2894,825,3151,1002
starfish,000960,0.490013003,2290,1355,2390,1465
echinus,000960,0.524241984,1183,1035,1366,1201
starfish,000960,0.666190982,3724,852,3840,957
starfish,000960,0.669908822,1834,279,1952,369
starfish,000960,0.777943313,2920,1183,3056,1362
starfish,000960,0.798247993,0,856,130,982
starfish,000960,0.852715015,1481,1551,1690,1744
starfish,000961,0.445180774,1032,533,1152,615
starfish,000961,0.480786115,2487,1210,2587,1274
holothurian,000961,0.574493647,2606,802,2776,923
starfish,000961,0.651987612,1440,2036,1586,2160
starfish,000961,0.744135976,1882,462,1980,543
starfish,000962,0.843335927,721,359,886,539
starfish,000962,0.843479991,2344,1327,2530,1489
echinus,000962,0.856757224,2504,423,2765,644
starfish,000962,0.859513521,2112,874,2313,1143
starfish,000962,0.860549033,3568,1507,3837,1709
echinus,000963,0.258238018,3501,1618,3648,1772
starfish,000963,0.358337939,3749,964,3840,1154
echinus,000963,0.727396548,2079,1514,2309,1732
starfish,000963,0.777432919,2772,1402,2952,1617
echinus,000963,0.809813559,482,933,727,1159
starfish,000963,0.819439411,0,947,130,1150
starfish,000963,0.888592601,3162,377,3427,615
starfish,000964,0.744070768,157,396,351,551
echinus,000964,0.767594278,2005,1608,2256,1808
starfish,000964,0.776333272,2904,7,3039,154
starfish,000964,0.815861702,2823,445,3028,581
starfish,000964,0.899356008,3550,18,3840,322
starfish,000964,0.903484106,1039,1561,1309,1876
starfish,000965,0.31059891,2399,753,2494,889
holothurian,000965,0.528867781,3492,645,3699,908
echinus,000965,0.636888444,2322,505,2476,644
starfish,000965,0.637384593,2031,0,2150,58
starfish,000965,0.792086422,2192,1641,2431,1750
starfish,000965,0.793370664,1682,1315,1818,1433
starfish,000965,0.847014844,1686,970,1806,1167
starfish,000965,0.847592056,1232,897,1422,1051
starfish,000965,0.855712771,163,686,400,871
starfish,000965,0.857960522,433,225,660,392
starfish,000965,0.890538156,2078,1084,2287,1310
starfish,000966,0.319442928,1748,1268,1860,1392
starfish,000966,0.347271562,843,863,1007,1013
starfish,000966,0.397920012,366,658,516,744
starfish,000966,0.61077112,1385,277,1509,369
starfish,000966,0.62953949,1008,116,1140,188
starfish,000966,0.630900264,1034,192,1174,264
starfish,000966,0.671405017,1945,210,2090,273
starfish,000966,0.679243565,722,117,837,200
starfish,000966,0.713977098,1047,2030,1326,2160
echinus,000966,0.763720751,918,1475,1163,1708
echinus,000966,0.834784389,894,1108,1213,1359
starfish,000966,0.85098052,3385,827,3591,1019
starfish,000966,0.854047418,2417,379,2650,512
starfish,000966,0.864679575,1625,1715,2184,1935
starfish,000966,0.876747787,274,1913,657,2156
starfish,000967,0.254786074,1357,816,1476,881
starfish,000967,0.465938509,54,1212,211,1312
starfish,000967,0.482740074,4,286,138,400
starfish,000967,0.618500292,337,1082,474,1173
starfish,000967,0.670267224,1073,769,1204,862
starfish,000967,0.694066465,1565,938,1708,1033
starfish,000967,0.702216208,369,633,496,726
starfish,000967,0.755726576,704,698,849,794
starfish,000967,0.761789203,675,570,805,654
starfish,000967,0.81415695,2729,73,2877,181
starfish,000967,0.858041108,2783,1826,2966,2026
starfish,000967,0.903037727,1985,1224,2219,1414
starfish,000968,0.374222606,636,1323,749,1404
starfish,000968,0.439035982,1847,211,1937,282
starfish,000968,0.44204101,2405,123,2526,194
starfish,000968,0.454710811,547,546,653,632
starfish,000968,0.570603669,3757,189,3840,348
starfish,000968,0.601570487,1225,1167,1353,1263
starfish,000968,0.711630762,943,915,1058,1000
starfish,000968,0.754415751,2073,23,2239,137
starfish,000968,0.755123258,663,976,768,1056
starfish,000968,0.768936336,909,1073,1036,1163
starfish,000968,0.780736029,1753,2024,1968,2160
starfish,000968,0.821562469,1988,141,2127,243
starfish,000968,0.839867592,2937,728,3107,870
starfish,000968,0.842046261,1473,1571,1620,1681
echinus,000969,0.271797389,1591,123,1714,223
starfish,000969,0.313619822,3272,0,3511,114
starfish,000969,0.8474347,1110,1912,1412,2160
starfish,000969,0.895497143,1425,1728,1783,2064
starfish,000970,0.384895384,2575,341,2702,414
starfish,000970,0.449472874,3206,458,3372,574
starfish,000970,0.552998483,0,1385,135,1788
starfish,000970,0.60032022,2457,576,2600,670
starfish,000970,0.798595965,1297,706,1454,825
starfish,000970,0.852423668,2971,715,3189,890
starfish,000970,0.913334489,1961,621,2235,915
starfish,000971,0.90436089,915,1615,1213,1939
echinus,000972,0.359542966,2339,514,2523,668
starfish,000972,0.363080889,1527,268,1633,372
starfish,000972,0.502113044,3541,559,3732,710
starfish,000972,0.672076106,3530,667,3766,848
starfish,000972,0.80485934,2329,340,2538,516
starfish,000972,0.807646453,3200,1546,3374,1755
starfish,000972,0.825878859,3502,1222,3688,1411
echinus,000972,0.850412488,701,17,1006,291
starfish,000972,0.875493586,613,510,862,727
starfish,000972,0.878087163,1728,1294,1986,1550
starfish,000973,0.504119277,2746,337,2890,455
starfish,000973,0.631662309,1304,558,1420,660
starfish,000973,0.650135458,2120,743,2211,837
starfish,000973,0.654978573,1603,173,1703,244
starfish,000973,0.684966683,2166,205,2282,285
starfish,000973,0.697893083,2476,497,2583,572
starfish,000973,0.728822768,2274,587,2369,659
starfish,000973,0.735475361,716,265,858,358
starfish,000973,0.751222074,2205,277,2332,361
holothurian,000973,0.781746864,3134,1743,3347,1869
starfish,000973,0.798669696,2196,1523,2392,1689
starfish,000973,0.802744806,1715,1032,1955,1162
starfish,000973,0.802847683,2486,910,2600,1014
starfish,000973,0.805406213,1812,803,1950,905
starfish,000973,0.841031075,3521,1581,3826,1753
starfish,000973,0.850637257,0,830,235,1078
holothurian,000974,0.408969313,469,212,694,387
echinus,000974,0.41587472,1937,540,2048,655
starfish,000974,0.737959027,1263,1040,1417,1187
starfish,000974,0.752758265,0,503,209,690
starfish,000974,0.785104692,3215,1800,3394,1999
starfish,000974,0.805999339,2338,1609,2489,1767
starfish,000974,0.806968331,691,438,879,576
starfish,000974,0.836347878,1585,1071,1753,1205
starfish,000974,0.856654584,1376,294,1557,479
starfish,000974,0.86509192,2598,1211,2818,1378
starfish,000975,0.285612613,3458,1160,3573,1279
starfish,000975,0.288493305,2575,956,2683,1068
starfish,000975,0.544570267,2465,132,2569,209
starfish,000975,0.577576041,1255,2028,1445,2160
starfish,000975,0.626262426,2526,1052,2642,1163
holothurian,000975,0.635901868,721,1297,867,1577
starfish,000976,0.669557989,396,1044,598,1212
holothurian,000977,0.487527519,2390,397,2622,524
holothurian,000977,0.779281735,763,189,1066,328
starfish,000977,0.855977774,1911,1176,2199,1429
echinus,000978,0.560879588,3562,1701,3840,2088
echinus,000978,0.755135715,3069,13,3383,263
echinus,000978,0.820625901,1239,276,1872,869
echinus,000978,0.860967278,2481,1305,3007,1784
echinus,000978,0.862239599,2047,462,2724,1124
echinus,000978,0.885058343,1602,6,2214,375
echinus,000979,0.332796156,1927,12,2270,267
echinus,000979,0.792133152,339,301,809,796
echinus,000979,0.831882,1295,1223,1762,1595
echinus,000979,0.841330528,872,490,1564,1009
echinus,000979,0.861564875,470,11,1080,371
echinus,000980,0.347244859,1107,1102,2046,1695
echinus,000980,0.84565568,0,213,1285,1518
echinus,000981,0.250398129,1375,763,1544,906
holothurian,000981,0.284160644,2613,477,2907,711
starfish,000981,0.571746409,2020,801,2130,990
starfish,000982,0.906569719,2192,1301,2641,1766
starfish,000983,0.840939999,332,139,599,444
holothurian,000984,0.893678367,1779,960,2728,1518
starfish,000984,0.924616814,1450,774,2079,1496
holothurian,000985,0.88959533,2480,1027,3614,1562
starfish,000985,0.924182713,2020,763,2788,1548
starfish,000986,0.415020972,1519,435,1977,838
echinus,000987,0.778469741,1296,7,2229,365
starfish,000987,0.821055651,815,1076,2619,2160
starfish,000988,0.718678355,1366,1137,1542,1461
echinus,000988,0.850174308,1694,1597,1987,1979
echinus,000988,0.85414511,3306,54,3743,433
holothurian,000989,0.742918074,1650,1264,1952,1390
echinus,000989,0.772870958,1956,1724,2161,2017
echinus,000989,0.810542285,2144,678,2408,1028
starfish,000989,0.815468252,492,183,740,390
starfish,000989,0.890767574,1049,16,1400,286
starfish,000990,0.255641431,93,2042,216,2156
echinus,000990,0.673013091,918,426,995,513
starfish,000990,0.74451822,1057,1178,1173,1289
echinus,000990,0.803896725,2389,1003,2526,1145
starfish,000991,0.819182754,1243,284,1442,408
echinus,000992,0.755905986,1461,431,1667,626
echinus,000992,0.784250319,3625,1285,3798,1444
echinus,000992,0.834519923,2499,79,2746,287
echinus,000992,0.848796725,1671,441,2012,746
echinus,000993,0.599458575,3011,2060,3250,2160
starfish,000993,0.641320586,1974,222,2078,346
starfish,000993,0.664906144,2696,1420,2817,1553
echinus,000993,0.709080637,2224,1378,2384,1535
echinus,000993,0.833567381,1374,1458,1580,1631
echinus,000993,0.838110447,2098,1011,2290,1193
echinus,000993,0.844714344,2689,1780,2905,1988
echinus,000993,0.856314361,1370,1762,1615,1995
echinus,000994,0.784125686,2146,547,2289,672
echinus,000994,0.809012413,2350,289,2542,454
echinus,000994,0.829995811,2502,308,2724,524
echinus,000994,0.842410862,2231,408,2465,595
echinus,000994,0.849746466,1946,380,2161,599
echinus,000994,0.851296842,3009,520,3245,724
echinus,000994,0.871849954,1264,1273,1546,1537
echinus,000995,0.806744337,2357,0,2580,164
echinus,000995,0.808993578,2554,0,2800,235
echinus,000995,0.817372918,2158,269,2318,410
echinus,000995,0.826499879,1886,77,2148,352
echinus,000995,0.83659929,3117,221,3380,444
echinus,000995,0.846324027,2227,96,2514,325
echinus,000995,0.871373713,1135,1186,1522,1544
echinus,000996,0.733931005,203,0,560,327
echinus,000996,0.782264829,657,1463,887,1711
echinus,000996,0.796507239,2556,4,3011,339
holothurian,000996,0.844632089,1946,902,2116,1208
echinus,000996,0.857586205,2960,1778,3271,2041
starfish,000996,0.858904421,1018,1150,1244,1369
echinus,000996,0.883584976,1374,1000,1643,1275
echinus,000997,0.815909088,2185,332,2387,503
holothurian,000997,0.841520786,403,753,781,935
echinus,000997,0.854550123,3035,1314,3327,1548
echinus,000998,0.84779942,2,1729,262,1999
echinus,000998,0.867434144,1509,740,1770,978
echinus,000999,0.305468827,1089,2084,1286,2160
echinus,000999,0.524189949,3180,338,3281,433
echinus,000999,0.614108682,3362,296,3449,385
echinus,000999,0.703733504,3458,300,3561,398
echinus,000999,0.730014086,3134,669,3237,770
echinus,000999,0.855980992,2646,1946,2927,2160
echinus,000999,0.89926368,1809,255,2127,544
starfish,001000,0.817373991,2357,326,2588,445
echinus,001001,0.332899302,3499,862,3626,967
echinus,001001,0.34744966,3665,2079,3837,2160
echinus,001001,0.45947665,2687,1933,2856,2099
starfish,001001,0.67768693,2332,127,2435,226
echinus,001001,0.692730784,0,2018,348,2160
echinus,001001,0.710992277,3687,1872,3838,2031
starfish,001001,0.725067675,3055,1118,3216,1289
echinus,001001,0.77779597,1612,1163,1802,1323
echinus,001001,0.802301168,2095,1949,2257,2150
echinus,001001,0.813062966,2443,1066,2611,1225
echinus,001001,0.817596436,1587,1441,1815,1652
echinus,001001,0.817883492,2330,712,2528,889
echinus,001001,0.840760529,3023,1423,3284,1656
echinus,001002,0.459105074,2894,1134,3135,1352
echinus,001002,0.666073501,1,1732,141,2006
echinus,001002,0.704071701,1978,40,2210,242
holothurian,001002,0.797548532,2582,1161,2842,1361
echinus,001002,0.856445014,2197,1314,2584,1582
echinus,001003,0.433375597,2215,765,2391,947
echinus,001003,0.818638384,1271,1918,1760,2160
echinus,001003,0.858147681,997,480,1360,832
echinus,001004,0.863939106,244,1371,1460,2160
holothurian,001005,0.845209599,916,1514,1326,1723
scallop,001006,0.270554155,785,15,888,138
holothurian,001006,0.340239733,0,82,82,295
starfish,001006,0.881038547,598,343,897,625
starfish,001007,0.403785765,3452,241,3792,864
holothurian,001007,0.857455671,2371,117,2775,801
starfish,001008,0.497425139,2705,9,2953,210
holothurian,001008,0.88076812,1855,368,2313,595
holothurian,001009,0.742850959,706,1539,1337,2160
starfish,001009,0.823904216,1411,3,1707,241
starfish,001009,0.872477651,1574,498,2223,730
holothurian,001009,0.935689867,2644,1235,3840,1773
starfish,001010,0.304139078,3775,505,3840,715
starfish,001010,0.827688217,706,1026,898,1358
starfish,001011,0.347382665,3329,2,3608,154
holothurian,001011,0.770971239,218,99,628,260
holothurian,001011,0.88758719,1877,800,2240,1011
starfish,001012,0.402333826,27,583,142,746
starfish,001012,0.457948714,2587,254,2907,461
holothurian,001012,0.737580538,2871,396,3212,542
holothurian,001012,0.824585974,1987,1388,2446,1626
starfish,001012,0.832015276,733,1527,935,1790
holothurian,001013,0.513736427,1387,57,1555,208
holothurian,001013,0.52839613,1778,1719,2003,1985
echinus,001013,0.677881241,2147,628,2346,808
starfish,001013,0.718173444,2869,3,3091,151
echinus,001013,0.798430979,3719,641,3839,897
echinus,001013,0.81861645,706,1399,968,1607
echinus,001013,0.854218006,881,364,1121,589
holothurian,001014,0.637389302,1820,369,2097,473
echinus,001014,0.746816337,2449,1300,2645,1621
echinus,001014,0.78922832,944,660,1206,866
echinus,001014,0.833197832,2479,503,2873,880
starfish,001015,0.563750505,1262,582,1418,714
echinus,001015,0.636156917,862,1181,1025,1317
echinus,001015,0.82312727,1874,914,2051,1082
echinus,001016,0.857425153,2071,546,2473,898
holothurian,001016,0.893416643,452,633,816,1013
holothurian,001016,0.901018798,2842,151,3169,423
echinus,001017,0.418330371,1949,423,2180,707
echinus,001017,0.451842338,1870,473,2124,750
echinus,001017,0.581221342,2200,1322,2381,1606
echinus,001017,0.601026595,2681,276,2857,434
holothurian,001018,0.377384633,2069,795,2164,942
echinus,001019,0.784988403,1542,1668,2219,2160
echinus,001019,0.86636126,3171,3,3725,338
holothurian,001019,0.911826432,188,485,937,946
echinus,001020,0.471794546,3222,1931,3550,2160
echinus,001020,0.58523953,1347,212,1622,466
holothurian,001020,0.819364071,300,551,605,687
echinus,001020,0.870001078,1863,16,2146,271
holothurian,001020,0.887084544,2205,1012,2640,1340
holothurian,001021,0.425851613,1588,811,1779,928
holothurian,001021,0.568792522,947,1638,1086,1912
echinus,001022,0.374506861,629,847,1054,1285
starfish,001022,0.382464409,3663,1318,3803,1440
holothurian,001022,0.888202608,1670,516,1964,928
echinus,001023,0.271732092,0,1728,94,1936
starfish,001023,0.544418931,1405,10,1520,186
echinus,001023,0.676357925,1142,1601,1521,2076
echinus,001023,0.806908131,1438,1545,1814,1903
echinus,001023,0.886867642,1276,525,1824,1028
echinus,001024,0.264267713,1601,2065,1784,2160
echinus,001024,0.871402025,1912,889,2231,1236
echinus,001025,0.401346326,3607,1192,3840,1461
holothurian,001025,0.591396034,2459,68,2759,274
echinus,001025,0.704062581,3416,82,3704,325
echinus,001026,0.843041599,1690,633,1991,924
holothurian,001026,0.888747633,904,1584,1195,1814
echinus,001027,0.517712712,1713,282,1926,487
echinus,001027,0.583221734,2731,1249,2915,1500
holothurian,001027,0.772519171,2009,1495,2428,1687
starfish,001027,0.866394937,2534,358,2781,558
starfish,001027,0.870399296,2350,1726,2771,2052
echinus,001027,0.876595914,1177,1420,1799,1854
starfish,001027,0.896080792,2658,838,2955,1112
scallop,001028,0.539729953,0,984,507,1323
holothurian,001028,0.811307549,1420,488,1695,715
holothurian,001028,0.884447217,1607,938,2158,1159
scallop,001029,0.314797431,2495,1919,2710,2121
starfish,001029,0.69795835,2782,0,2960,173
starfish,001029,0.819402754,3032,480,3347,649
holothurian,001029,0.89567697,1395,869,1811,1200
holothurian,001029,0.901366949,1841,841,2251,1268
starfish,001030,0.28420639,2395,417,2582,529
scallop,001030,0.765317798,2173,1851,2390,2034
starfish,001030,0.899440646,2880,1645,3428,2039
holothurian,001030,0.918494284,1462,1028,2049,1384
scallop,001031,0.267638028,2045,1562,2270,1754
echinus,001031,0.275460869,1340,350,1562,527
holothurian,001031,0.820795,1894,457,2165,664
starfish,001031,0.835859716,748,520,1088,695
starfish,001032,0.542100012,1229,352,1343,538
starfish,001032,0.79241854,1768,2020,2261,2160
echinus,001032,0.825921237,2575,1710,3000,2002
starfish,001033,0.725000679,1566,503,1663,614
holothurian,001033,0.8041628,1139,628,1309,791
echinus,001034,0.443324119,92,510,522,907
holothurian,001034,0.537784398,1809,0,2025,101
holothurian,001034,0.63410902,3575,1294,3840,1519
holothurian,001034,0.845524609,1299,1457,1917,2144
holothurian,001035,0.864850938,704,1262,1165,1606
starfish,001036,0.787382483,2830,620,3076,796
holothurian,001036,0.847077489,2043,382,2290,615
starfish,001036,0.890783727,2832,795,3189,1158
starfish,001036,0.903747678,2874,1432,3306,1790
starfish,001037,0.457626373,2078,1979,2247,2136
holothurian,001037,0.682865441,1838,374,2057,697
starfish,001037,0.81320715,1972,967,2161,1255
starfish,001037,0.840007782,519,1412,791,1658
starfish,001038,0.62141186,49,449,306,662
starfish,001039,0.814029455,659,1914,1050,2160
starfish,001040,0.821095526,3589,1314,3761,1467
holothurian,001040,0.852000177,2867,1021,3103,1190
holothurian,001041,0.916347444,1684,744,2378,1125
holothurian,001042,0.769023418,6,278,275,643
echinus,001042,0.869238734,1517,585,1948,936
echinus,001042,0.876271963,3246,390,3652,770
echinus,001042,0.879700899,2308,0,2796,452
echinus,001042,0.881461859,1943,0,2359,364
echinus,001042,0.884829223,1003,212,1530,770
echinus,001042,0.889671028,1703,208,2274,706
holothurian,001043,0.731386602,413,195,521,377
holothurian,001043,0.811266124,471,33,646,255
echinus,001043,0.830238283,1089,198,1294,388
echinus,001043,0.842140615,776,297,1054,520
echinus,001044,0.858802557,2492,957,3298,1647
holothurian,001044,0.879486978,926,575,1315,952
holothurian,001044,0.885317504,1327,268,1586,737
echinus,001044,0.890765607,1351,1135,2330,2067
holothurian,001045,0.750366271,1359,399,1558,658
holothurian,001045,0.8506881,1507,205,1717,501
echinus,001045,0.881673634,2433,462,2838,780
echinus,001045,0.886085033,1935,616,2402,1010
holothurian,001046,0.391235173,2306,3,2534,139
holothurian,001046,0.765023053,2236,34,2402,282
echinus,001046,0.855720937,3381,3,3768,338
echinus,001046,0.874812722,2979,105,3419,480
holothurian,001047,0.843002796,1775,353,1934,670
echinus,001047,0.872691035,2928,327,3300,664
holothurian,001047,0.877495289,1742,185,2073,489
echinus,001047,0.882064164,2590,502,3043,910
echinus,001048,0.357061654,1630,5,1784,114
holothurian,001048,0.42531392,946,6,1055,136
echinus,001048,0.806728721,1387,9,1624,194
echinus,001049,0.859919488,1031,6,1406,346
echinus,001049,0.896239758,479,144,1032,585
echinus,001050,0.646176815,2498,1330,2617,1461
echinus,001050,0.785067201,2566,1357,2769,1546
echinus,001050,0.80134517,2994,1251,3186,1407
echinus,001050,0.804494321,2839,1263,3037,1454
echinus,001051,0.859769225,2562,141,3044,544
echinus,001052,0.40467304,1407,478,1599,668
starfish,001052,0.865910649,1641,474,1855,764
starfish,001053,0.457630455,2618,1039,2720,1113
echinus,001053,0.787165523,1213,0,1485,198
starfish,001053,0.894277215,3155,1500,3751,1983
starfish,001054,0.517344296,1704,1338,1841,1432
echinus,001054,0.693717659,1276,949,1510,1159
echinus,001055,0.748465776,0,1511,895,2160
starfish,001055,0.890335023,278,134,1511,1326
echinus,001056,0.388381839,1693,782,1956,1131
starfish,001056,0.810153961,2893,1611,3188,1920
starfish,001056,0.838472664,2728,1721,2958,2106
starfish,001056,0.848068416,522,28,751,267
starfish,001056,0.874892831,1955,1827,2338,2158
starfish,001056,0.91911608,3342,1583,3717,1891
holothurian,001057,0.869372427,1846,777,2158,1152
scallop,001058,0.532541275,2718,1650,2932,1830
scallop,001058,0.624198616,2066,1660,2281,1832
scallop,001058,0.873099208,973,933,1550,1301
starfish,001059,0.878544569,1914,452,2148,672
scallop,001060,0.262654334,3262,587,3457,705
starfish,001060,0.332226872,297,884,667,1120
echinus,001060,0.450368345,0,950,147,1255
scallop,001060,0.889513671,1824,1575,2523,2091
starfish,001060,0.921641409,1095,1180,1838,1797
scallop,001061,0.364683211,1054,644,1239,769
starfish,001061,0.899847925,2540,1337,3027,1673
scallop,001062,0.868332803,1991,843,2213,994
scallop,001063,0.72898078,1758,796,1969,948
starfish,001063,0.902665854,447,448,1041,867
starfish,001064,0.537508368,2515,815,2613,896
starfish,001064,0.5726071,199,1135,364,1301
starfish,001064,0.690872669,1702,980,1838,1104
starfish,001064,0.692733288,588,0,777,139
starfish,001064,0.761104345,1687,1103,1849,1211
starfish,001064,0.77683872,2381,726,2497,820
starfish,001064,0.826354504,2667,2033,2873,2160
starfish,001065,0.280813456,2133,1362,2236,1438
echinus,001065,0.40911755,489,1430,642,1545
starfish,001065,0.780851305,964,1318,1094,1419
starfish,001065,0.822410345,2075,1959,2215,2073
starfish,001065,0.8331756,1412,1177,1526,1293
echinus,001066,0.382542074,1294,1529,1457,1654
starfish,001066,0.383699715,2904,2004,3048,2118
starfish,001066,0.436770529,1852,1633,1944,1709
starfish,001066,0.631083906,1002,1242,1116,1347
starfish,001066,0.635125816,3073,1326,3184,1458
starfish,001066,0.743461132,2357,1032,2476,1149
starfish,001066,0.763216972,1914,1321,2039,1412
echinus,001067,0.818404913,1125,757,2346,1827
echinus,001067,0.838853478,1849,292,2724,1067
echinus,001067,0.859961152,1017,162,1978,892
echinus,001068,0.706966639,2752,1605,2989,1803
echinus,001068,0.867447317,304,1353,661,1649
echinus,001069,0.711851656,1549,1135,1718,1253
echinus,001070,0.864211917,0,402,1038,1271
starfish,001071,0.797477424,3097,506,3316,692
echinus,001071,0.860649705,2097,1866,2495,2160
echinus,001071,0.86236763,0,880,1001,2160
echinus,001072,0.832193971,57,802,1530,2160
starfish,001073,0.865412116,1820,656,2077,917
starfish,001073,0.914376318,1685,1155,2236,1589
scallop,001074,0.479819953,3453,1861,3767,2151
starfish,001074,0.869852483,3069,531,3453,777
holothurian,001074,0.880345702,615,1213,856,1734
holothurian,001075,0.880341291,2588,607,3130,881
starfish,001076,0.791267097,3601,93,3840,353
starfish,001076,0.798940182,758,1684,993,1910
holothurian,001076,0.806634724,1017,1671,1236,2153
holothurian,001076,0.877090454,1594,269,1842,618
starfish,001077,0.893298149,2644,490,2941,805
starfish,001077,0.898003995,1326,510,1782,847
starfish,001077,0.926139593,1082,1572,1585,2056
starfish,001077,0.928724349,489,1229,1102,1716
starfish,001078,0.894751608,1639,35,1977,467
starfish,001078,0.901904941,2600,904,2920,1281
starfish,001078,0.909872055,2186,1778,2568,2160
starfish,001078,0.927103698,1230,1203,1765,1697
starfish,001079,0.739311099,0,969,158,1349
starfish,001079,0.80354166,3482,489,3840,858
holothurian,001079,0.858985126,795,160,1219,387
starfish,001079,0.864174545,2985,637,3292,917
starfish,001079,0.866083086,0,1476,398,1933
starfish,001079,0.870065629,3303,528,3551,833
holothurian,001079,0.927220583,2616,1386,3218,1740
scallop,001080,0.33463335,682,857,896,1019
scallop,001080,0.541794717,684,1141,846,1252
starfish,001080,0.820063055,2399,1714,2775,2160
starfish,001080,0.898714662,2949,39,3289,326
starfish,001080,0.928094506,1989,196,2505,777
starfish,001081,0.62377578,1788,123,2050,232
starfish,001081,0.64858216,3760,782,3840,1082
starfish,001081,0.659917295,1390,16,1545,113
starfish,001081,0.673849344,2167,158,2364,260
starfish,001081,0.71658349,203,22,456,209
starfish,001081,0.764683366,1482,43,1660,175
starfish,001081,0.800258934,847,69,1070,253
starfish,001081,0.806329846,1693,2,1945,164
starfish,001081,0.845487416,2875,414,3087,684
starfish,001081,0.856547296,1651,1184,1790,1480
holothurian,001081,0.862925828,3133,482,3442,680
starfish,001081,0.864367783,451,2,829,293
starfish,001081,0.872441173,2840,155,3080,377
starfish,001081,0.884421527,512,541,813,779
starfish,001081,0.891939104,2187,1714,2587,2160
starfish,001081,0.900748312,2420,147,2860,455
starfish,001081,0.929860592,998,1206,1562,1760
starfish,001082,0.377216786,2561,4,2837,93
starfish,001082,0.467430711,3582,889,3834,1108
starfish,001082,0.776028216,1940,791,2141,943
starfish,001082,0.864360631,1228,1071,2054,1662
starfish,001083,0.770524144,2754,1516,3116,1789
starfish,001083,0.773968279,4,843,278,1225
scallop,001083,0.799464762,2320,968,2476,1108
starfish,001083,0.829930902,2549,234,2787,489
holothurian,001083,0.87242496,1146,1604,2100,1974
starfish,001083,0.879863977,2775,890,3037,1132
scallop,001084,0.375730366,3003,971,3153,1075
starfish,001084,0.502150297,3299,766,3784,1073
starfish,001084,0.698914528,1685,741,1951,893
starfish,001084,0.769260526,1344,817,1499,946
starfish,001084,0.805445313,2489,734,2744,924
starfish,001085,0.329702616,235,1535,642,1641
starfish,001085,0.695751727,2702,39,3050,246
starfish,001085,0.705127299,92,1746,307,1954
starfish,001085,0.852573574,1776,570,2093,748
starfish,001085,0.858204246,2530,1538,2822,1783
starfish,001085,0.865210533,2834,1529,3063,1746
starfish,001085,0.874377906,2584,1308,2929,1534
